FID,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,NA_L3KEY,NA_L2KEY,NA_L1KEY,Shape_Leng,Shape_Area
730,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,19880.75504,12345129.53
731,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,11631.93973,8353068.114
732,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,2801769.875,62231310006
733,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,315722.8531,1844415533
734,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,1066046.468,10674553120
735,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,131818.1867,322079562.8
736,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,20739.82677,19089193.7
737,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,290856.2347,2281931622
738,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,40880.80084,10928968.22
739,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,263659.1519,152835284.1
740,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,43333.33454,25094727.77
741,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,664626.4861,6325943072
742,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,10664.89528,7849672.392
743,2.2.3,Subarctic Coastal Plains,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.3  Subarctic Coastal Plains,2.2  ALASKA TUNDRA,2  TUNDRA,22185.19613,30276492.19
744,2.2.4,Seward Peninsula,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.4  Seward Peninsula,2.2  ALASKA TUNDRA,2  TUNDRA,33300.63008,10421002.97
745,2.2.4,Seward Peninsula,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.4  Seward Peninsula,2.2  ALASKA TUNDRA,2  TUNDRA,12508.54251,10974689.05
746,2.2.4,Seward Peninsula,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.4  Seward Peninsula,2.2  ALASKA TUNDRA,2  TUNDRA,1605369.757,43784398019
747,2.2.4,Seward Peninsula,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.4  Seward Peninsula,2.2  ALASKA TUNDRA,2  TUNDRA,377112.6254,2450067486
748,2.2.5,Bristol Bay-Nushagak Lowlands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.5  Bristol Bay-Nushagak Lowlands,2.2  ALASKA TUNDRA,2  TUNDRA,25449.3789,7656164.47
749,2.2.5,Bristol Bay-Nushagak Lowlands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.5  Bristol Bay-Nushagak Lowlands,2.2  ALASKA TUNDRA,2  TUNDRA,538290.8911,2926194027
750,2.2.5,Bristol Bay-Nushagak Lowlands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.5  Bristol Bay-Nushagak Lowlands,2.2  ALASKA TUNDRA,2  TUNDRA,14217.04768,14546852.57
751,2.2.5,Bristol Bay-Nushagak Lowlands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.5  Bristol Bay-Nushagak Lowlands,2.2  ALASKA TUNDRA,2  TUNDRA,214746.672,1203094790
752,2.2.5,Bristol Bay-Nushagak Lowlands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.5  Bristol Bay-Nushagak Lowlands,2.2  ALASKA TUNDRA,2  TUNDRA,2390351.441,56487713001
753,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,44253.0859,101841403.4
754,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,36044.71137,42874888.1
755,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,14875.17407,15279036.15
756,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,65435.16194,163183219.3
757,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,20311.73736,28313583.95
758,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,88398.62885,333529899.5
759,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,489490.343,2959153319
760,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,270771.8744,1746487322
761,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,26097.76894,44280842.56
762,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,59324.30401,165251719.5
763,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,27379.44757,54647763.99
764,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,24064.26153,42594903.44
765,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,55625.44895,166108225.4
766,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,26479.80674,49791609.33
767,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,56527.32644,213139007.8
768,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,152215.0932,465086880.9
769,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,285380.2507,1091077421
770,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,17457.41651,14534798.5
771,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,20329.82011,20510763.54
772,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,22093.67963,21487262.45
773,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,31236.29243,41513998.77
774,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,56733.42253,84481637.27
775,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,46323.2744,139147688
776,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,50996.40776,158685630
777,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,193190.8216,737361862.4
778,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,11397.14692,8741814.819
779,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,136162.3513,372775531.9
780,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,151140.0235,524289015.9
781,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,12384.42249,10299441.73
782,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,27148.20178,35349878.53
783,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,24201.24948,35365416.66
784,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,21506.58342,15556660.74
785,2.2.6,Aleution Islands,2.2,ALASKA TUNDRA,2,TUNDRA,2.2.6  Aleution Islands,2.2  ALASKA TUNDRA,2  TUNDRA,30799.85852,68707756.38
786,2.3.1,Brooks Range/Richardson Mountains,2.3,BROOKS RANGE TUNDRA,2,TUNDRA,2.3.1  Brooks Range/Richardson Mountains,2.3  BROOKS RANGE TUNDRA,2  TUNDRA,4646744.108,1.59469E+11
787,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,32524.53906,41097276.68
788,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,46281.84786,94782615.46
789,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,48070.53487,97493330.84
790,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,39393.34775,25725407.91
791,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,33444.09033,73148521.78
792,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,59829.26515,146073456.1
793,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,6404.197514,977823.1316
794,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,18696.48841,22980780.15
795,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,21640.71108,24411118.05
796,2.4.1,Amundsen Plains,2.4,SOUTHERN ARCTIC,2,TUNDRA,2.4.1  Amundsen Plains,2.4  SOUTHERN ARCTIC,2  TUNDRA,27496.2568,19327674.73
